详情链接,缩略图,楼盘名称,楼盘地址,户型,楼盘状态,楼盘标签,楼盘价格
https://wx.fang.anjuke.com/loupan/239779.html,https://pic4.ajkimg.com/display/xinfang/c675afe96ccff480efa58619b74d0968/180x135m.jpg,恒威中央领地,[ 梁溪 南长 ] 清扬路145号,"['2室', '3室', '商住', '建筑面积：49.54-148㎡']","['售罄', '商住']","['高绿化率', '小型社区', '车位充足', '购物中心']",均价16000元/㎡
https://wx.fang.anjuke.com/loupan/434464.html,https://pic4.ajkimg.com/display/xinfang/02c77c1327aad9d6c8746485d3731ec3/180x135m.jpg,鸿威东方雅园,[ 宜兴 丁蜀 ] 西施路185号,"['3室', '别墅', '建筑面积：126-271㎡']","['售罄', '住宅']","['低容积', '小型社区', '大户型']",均价8000元/㎡
https://wx.fang.anjuke.com/loupan/250656.html,https://pic4.ajkimg.com/display/xinfang/68d7ccbf1fa0d1849b212c635893e68e/180x135m.jpg,多友嘉悦中心,[ 新吴 江溪 ] 机场路133号（江溪港以东、机场路以西...,"['商住', '建筑面积：36-80㎡']","['售罄', '商住']","['loft', '南北通透']",均价8000元/㎡
https://wx.fang.anjuke.com/loupan/239744.html,https://pic4.ajkimg.com/display/xinfang/c794048a133c8382e45920c1f7307d3e/180x135m.jpg,泉山荣邸,[ 锡山 锡北 ] 泾声路、泉山路交汇处,"['3室', '建筑面积：120-120㎡']","['售罄', '住宅']","['低容积', '商业街', '公园', '医院']",均价7000元/㎡
https://wx.fang.anjuke.com/loupan/434011.html,https://pic4.ajkimg.com/display/xinfang/cf8f343b6e392cdaa8bd1722e46875cf/180x135m.jpg,中梁壹号院,[ 宜兴 宜城 ] 太湖大道与学府东路交汇处,"['3室', '4室', '建筑面积：123-168㎡']","['售罄', '住宅']","['项目在建', '品牌开发商', '低容积', '小型社区']",售价待定周边均价13750元/m²
https://wx.fang.anjuke.com/loupan/239726.html,https://pic4.ajkimg.com/display/xinfang/9ac806dec5a4ec9a10da51e0cd0f7576/180x135m.jpg,山水湖滨花园二期,[ 滨湖 蠡湖 ] 金城西路356号,"['2室', '3室', '4室', '5室', '别墅', '建筑面积：88-453.72㎡']","['售罄', '住宅']","['大平层', '高绿化率', '小型社区', '人车分流']",均价20000元/㎡
https://wx.fang.anjuke.com/loupan/239669.html,https://pic4.ajkimg.com/display/xinfang/fd639bf2859135783966cbb4cd30a4ec/180x135m.jpg,融创亚美利加,[ 惠山 堰桥 ] 惠山大道与金惠路交汇处,"['别墅', '建筑面积：313-565㎡']","['售罄', '住宅']","['项目在建', '品牌开发商', '低容积', '车位充足']",售价待定周边均价11450元/m²
https://wx.fang.anjuke.com/loupan/239692.html,https://pic4.ajkimg.com/display/xinfang/449f3a61d701743565507bc04bbf1351/180x135m.jpg,天奇馨城,[ 惠山 洛社 ] 人民南路128号,"['2室', '3室', '4室', '建筑面积：89-203.15㎡']","['售罄', '别墅']","['低容积', '小型社区', '商业街', '医院']",总价365万元/套
https://wx.fang.anjuke.com/loupan/252464.html,https://pic4.ajkimg.com/display/xinfang/28143d1fda258e062965c99813551baa/180x135m.jpg,港下红豆万花城,[ 锡山 东港 ] 健康路和香山路交汇处,"['1室', '2室', '3室', '4室', '建筑面积：45-143㎡']","['售罄', '别墅']","['loft', '小型社区', '购物中心', '公园']",总价300万元/套
https://wx.fang.anjuke.com/loupan/244869.html,https://pic4.ajkimg.com/display/xinfang/c9ea7eea928f6deeb0ad3606f593e1f4/180x135m.jpg,洋溪绿园,[ 惠山 洛社 ] 上伟路与藕中路交叉口东南侧,"['2室', '3室', '别墅', '建筑面积：85.81-566.87㎡']","['售罄', '住宅']","['项目在建', '南北通透', '厨卫全明', '大户型']",售价待定周边均价13000元/m²
https://wx.fang.anjuke.com/loupan/244870.html,https://pic4.ajkimg.com/display/xinfang/993a7cce70a53839285d0125367e2ba9/180x135m.jpg,盈科花园,"[ 惠山 玉祁 ] 武玉路,近海瑞路","['3室', '4室', '别墅', '建筑面积：138-484.46㎡']","['售罄', '别墅']","['低容积', '高绿化率', '车位充足', '商业街']",均价6000元/㎡
https://wx.fang.anjuke.com/loupan/414145.html,https://pic4.ajkimg.com/display/xinfang/ba6ee7f6a9bbc53d65dfc27b2f80d08d/180x135m.jpg,碧桂园玲珑湾,[ 滨湖 马山 ] 太湖国际旅游度假区（十里明珠堤西侧）,"['别墅', '建筑面积：120-140㎡']","['售罄', '别墅']","['项目在建', '品牌开发商', '低容积', '高绿化率']",售价待定周边均价22708元/m²
https://wx.fang.anjuke.com/loupan/239705.html,https://pic4.ajkimg.com/display/xinfang/2dd4c442dd95e50ce368d1c1ffd64b1e/180x135m.jpg,清扬康臣,[ 梁溪 南长 ] 南长街上（人民医院东面）,"['2室', '3室', '4室', '别墅', '建筑面积：75-359.01㎡']","['售罄', '别墅']","['低容积', '高绿化率', '大型社区', '车位充足']",均价14500元/㎡
https://wx.fang.anjuke.com/loupan/248245.html,https://pic4.ajkimg.com/display/xinfang/b5450cc3cea3b1649559096235b5033e/180x135m.jpg,红豆清华苑,[ 锡山 东港 ] 锡山区东港镇怀仁中学西,"['2室', '3室', '建筑面积：88-127㎡']","['售罄', '住宅']","['低容积', '小型社区', '学校', '南北通透']",均价8200元/㎡
https://wx.fang.anjuke.com/loupan/410190.html,https://pic4.ajkimg.com/display/xinfang/154229cec8eff048c303ec05451a74e8/180x135m.jpg,永利翡翠庄园,[ 惠山 钱桥 ] 钱桥大街北、育新路西,"['别墅', '建筑面积：160-195㎡']","['售罄', '别墅']","['项目在建', '低容积', '购物中心', '商业街']",售价待定周边均价16333元/m²
https://wx.fang.anjuke.com/loupan/434180.html,https://pic4.ajkimg.com/display/xinfang/9f9bfa2974d0425d49144790ecb0c4e5/180x135m.jpg,尚水名筑,[ 宜兴 高塍镇 ] 新城大道和振兴路交汇处,"['2室', '3室', '5室', '建筑面积：100-250㎡']","['售罄', '住宅']","['今年交房', '项目封顶', '低容积', '小型社区']",均价7500元/㎡
https://wx.fang.anjuke.com/loupan/250330.html,https://pic4.ajkimg.com/display/xinfang/0c5c2f1280af890e2757a7af0fecd53e/180x135m.jpg,苏宁天御广场,[ 梁溪 北塘 ] 北塘区青石路与风宾路交汇处,"['1室', '2室', '3室', '4室', '5室', '建筑面积：60-280㎡']","['售罄', '住宅']","['小型社区', '人车分流', '医院', '学校']",售价待定周边均价23000元/m²
https://wx.fang.anjuke.com/loupan/248044.html,https://pic4.ajkimg.com/display/xinfang/3f196426c0ef6bbda1f41beb6cf58366/180x135m.jpg,金辉梁溪原筑,[ 滨湖 河埒 ] 建筑路与北华路交叉口西南角（大统华超...,"['3室', '建筑面积：99-135㎡']","['售罄', '住宅']","['项目在建', '装修交付', '小型社区', '购物中心']",均价9306元/㎡
https://wx.fang.anjuke.com/loupan/239749.html,https://pic4.ajkimg.com/display/xinfang/6b0135502f68bbb1042724bc1aa870a2/180x135m.jpg,冠达豪景东苑,[ 锡山 安镇 ] 东兴路与锡东大道交汇处,"['1室', '2室', '3室', '4室', '建筑面积：53-141.18㎡']","['售罄', '住宅']","['低容积', '小型社区', '医院', '学校']",售价待定周边均价12850元/m²
https://wx.fang.anjuke.com/loupan/246122.html,https://pic4.ajkimg.com/display/xinfang/630929487f9cfdedbd087f0264ec5a1e/180x135m.jpg,融科玖瑞尚城,[ 滨湖 太湖 ] 五湖大道和高浪路交岔口东南侧,"['1室', '2室', '3室', '4室', '建筑面积：66.39-228㎡']","['售罄', '住宅']","['项目在建', '装修交付', '大平层', '品牌开发商']",售价待定周边均价20812元/m²
https://wx.fang.anjuke.com/loupan/240892.html,https://pic4.ajkimg.com/display/xinfang/8dfac7156c555c761b682ea2b19f50f4/180x135m.jpg,西上海华府天地,[ 滨湖 蠡湖 ] 蠡湖大道与隐秀路交界处（金福路9号）,"['2室', '3室', '4室', '建筑面积：94-178.03㎡']","['售罄', '住宅']","['项目在建', '高绿化率', '小型社区', '学校']",均价12000元/㎡
https://wx.fang.anjuke.com/loupan/239643.html,https://pic4.ajkimg.com/display/xinfang/d6be20e09e56ba9e20342dc2da6c2b05/180x135m.jpg,金太湖国际城,[ 梁溪 北塘 ] 青石路518号,"['2室', '3室', '4室', '商住', '建筑面积：50-142㎡']","['售罄', '住宅']","['项目在建', '装修交付', '小型社区', '商业街']",售价待定周边均价21590元/m²
https://wx.fang.anjuke.com/loupan/240397.html,https://pic4.ajkimg.com/display/xinfang/19cad4b913cf3f19e2564543d56a1a9a/180x135m.jpg,朗诗绿色街区,[ 新吴 新安 ] 震泽大桥南匝道与运河西路交汇处,"['2室', '3室', '4室', '建筑面积：88-183㎡']","['售罄', '住宅']","['项目在建', '小型社区', '购物中心', '南北通透']",均价11800元/㎡
https://wx.fang.anjuke.com/loupan/239393.html,https://pic4.ajkimg.com/display/xinfang/f8ae06997787bc3a7e0d7bf4959dd6bc/180x135m.jpg,奥林匹克花园,[ 惠山 堰桥 ] 政和大道299号(政和大道与和惠山大道交...,"['2室', '3室', '4室', '建筑面积：89-135㎡']","['售罄', '住宅']","['大型社区', '银行', '大户型']",售价待定周边均价12650元/m²
https://wx.fang.anjuke.com/loupan/251688.html,https://pic4.ajkimg.com/display/xinfang/0b6a030e6b3a3e4ab2fba12b093cac72/180x135m.jpg,启迪清枫华景,[ 新吴 梅村 ] 新区新华路与金城东路交汇处,"['2室', '3室', '建筑面积：95-110㎡']","['售罄', '住宅']","['项目在建', '小型社区', '车位充足', '银行']",均价6700元/㎡
https://wx.fang.anjuke.com/loupan/245895.html,https://pic4.ajkimg.com/display/xinfang/7198a762fcf2ab8ee3173c12ea6b1e92/180x135m.jpg,红星国际广场,[ 梁溪 崇安 ] 锡沪路与江海路交叉口西北侧(江海街道...,"['2室', '3室', '建筑面积：89-137㎡']","['售罄', '住宅']","['项目封顶', '小型社区', '车位充足', '购物中心']",售价待定周边均价15867元/m²
https://wx.fang.anjuke.com/loupan/240268.html,https://pic4.ajkimg.com/display/xinfang/94846a0a9cfdbfd3bf5f5c17877760d1/180x135m.jpg,新城尚东区,[ 新吴 旺庄 ] 新区珠江路与旺庄路交汇处（旺庄路以南...,"['2室', '3室', '4室', '建筑面积：77-174㎡']","['售罄', '住宅']","['项目在建', '低容积', '小型社区', '车位充足']",均价7200元/㎡
https://wx.fang.anjuke.com/loupan/239766.html,https://pic4.ajkimg.com/display/xinfang/f1b5cf2931b697286c25f55957d7be10/180x135m.jpg,华夏青城,[ 锡山 八士 ] 八文路、尚品路交叉口,"['2室', '3室', '建筑面积：99.02-123.03㎡']","['售罄', '住宅']","['大型社区', '购物中心', '商业街', '医院']",售价待定周边均价10554元/m²
https://wx.fang.anjuke.com/loupan/240654.html,https://pic4.ajkimg.com/display/xinfang/63d06f4a1da4480a665d0adcbae5152b/180x135m.jpg,金洋御山前,[ 滨湖 河埒 ] 青山西路与大池路交界处(河埒口市民广...,"['2室', '3室', '4室', '5室', '建筑面积：89-190㎡']","['售罄', '住宅']","['小型社区', '旅游地产', '南北通透', '三房朝南']",均价13000元/㎡
https://wx.fang.anjuke.com/loupan/239889.html,https://pic4.ajkimg.com/display/xinfang/e01760be6404b05ea9d2957ff0776664/180x135m.jpg,空港一号,[ 新吴 硕放 ] 通祥路(通祥路与南星路交界处，上海华...,"['2室', '3室', '建筑面积：106.5-147.22㎡']","['售罄', '住宅']","['低容积', '高绿化率', '小型社区', '购物中心']",售价待定周边均价10000元/m²
https://wx.fang.anjuke.com/loupan/239556.html,https://pic4.ajkimg.com/display/xinfang/78ba456d2a34e655fbc569be90745bbc/180x135m.jpg,中锐海尚映象,[ 梁溪 北塘 ] 惠钱路与惠峰路交汇处（内环惠山隧道口...,"['2室', '3室', '4室', '5室', '建筑面积：88-293㎡']","['售罄', '住宅']","['小型社区', '购物中心', '商业街', '公园']",售价待定周边均价20250元/m²
https://wx.fang.anjuke.com/loupan/239768.html,https://pic4.ajkimg.com/display/xinfang/3c67ce8b46a6dfc28efd5935be57fbf1/180x135m.jpg,华仁凤凰城,[ 梁溪 北塘 ] 兴源路春申路交叉口（三院对面）,"['1室', '2室', '3室', '4室', '建筑面积：61.97-176㎡']","['售罄', '住宅']","['大型社区', '商业街', '医院', '学校']",均价9500元/㎡
https://wx.fang.anjuke.com/loupan/248309.html,https://pic4.ajkimg.com/display/xinfang/2c570748852a2b2557636e14d1ff13a5/180x135m.jpg,龙湖九里香醍,[ 锡山 锡东 ] 润锡中路与山河路交汇处,"['2室', '3室', '别墅', '建筑面积：89-320㎡']","['售罄', '别墅']","['项目在建', '低容积', '高绿化率', '小型社区']",总价340万元/套起
https://wx.fang.anjuke.com/loupan/239654.html,https://pic4.ajkimg.com/display/xinfang/834bfd1023abf74e70e000c6e026fa42/180x135m.jpg,山水路8号,[ 滨湖 蠡湖 ] 山水西路8号（唐城旁）,"['1室', '2室', '建筑面积：54-163.72㎡']","['售罄', '别墅']","['装修交付', '低容积', '高绿化率', '车位充足']",售价待定周边均价27833元/m²
https://wx.fang.anjuke.com/loupan/239628.html,https://pic4.ajkimg.com/display/xinfang/d0472d090ab6c0c7b9a6fbd88f566692/180x135m.jpg,香梅人家,[ 新吴 梅村 ] 锡义路200-75号,"['1室', '2室', '3室', '建筑面积：63-143㎡']","['售罄', '住宅']","['大平层', '低容积', '高绿化率', '小型社区']",售价待定周边均价12658元/m²
https://wx.fang.anjuke.com/loupan/239742.html,https://pic4.ajkimg.com/display/xinfang/5fa5a8afb53b85017e205b1957103282/180x135m.jpg,明瑞花园,[ 锡山 羊尖 ] 锡沪路与东环线的交界,"['2室', '3室', '4室', '建筑面积：79.86-154㎡']","['售罄', '住宅']","['项目在建', '低容积', '小型社区', '车位充足']",均价5600元/㎡
https://wx.fang.anjuke.com/loupan/239765.html,https://pic4.ajkimg.com/display/xinfang/eac5184cf05c1ae1d592b44e4caf333a/180x135m.jpg,君域豪庭,[ 新吴 鸿山 ] 新区鸿山镇锦宅路8号(鸿山镇锦鸿路与鸿...,"['1室', '2室', '3室', '4室', '建筑面积：49-155.3㎡']","['售罄', '住宅']","['项目在建', '装修交付', '低容积', '高绿化率']",均价5500元/㎡
https://wx.fang.anjuke.com/loupan/240926.html,https://pic4.ajkimg.com/display/xinfang/725aefb580130c895891b7f9e956b8df/180x135m.jpg,融绿理想湾,[ 惠山 堰桥 ] 华惠路与惠绿路交汇处,"['1室', '2室', '3室', '建筑面积：60-139㎡']","['售罄', '住宅']","['低容积', '高绿化率', '小型社区', '医院']",售价待定周边均价13386元/m²
https://wx.fang.anjuke.com/loupan/247820.html,https://pic4.ajkimg.com/display/xinfang/e743e2ecbc7f5a13d071c2f6dcfee25e/180x135m.jpg,美满锦园,[ 新吴 梅村 ] 泰伯大道、梅西路交叉口西南侧,"['2室', '3室', '商住', '建筑面积：88-170㎡']","['售罄', '住宅']","['低容积', '高绿化率', '小型社区', '医院']",均价6800元/㎡
https://wx.fang.anjuke.com/loupan/411394.html,https://pic4.ajkimg.com/display/xinfang/d8a719b8b3c34010b585f379670dcee9/180x135m.jpg,北翔广场,[ 梁溪 北塘 ] 凤翔路983-989号,"['3室', '建筑面积：123-128㎡']","['售罄', '住宅']","['学校', '南北通透', '大户型']",均价5280元/㎡
https://wx.fang.anjuke.com/loupan/239762.html,https://pic4.ajkimg.com/display/xinfang/d3a261e4506a2ff3934f3c250a46eccf/180x135m.jpg,MARK铭城花园,[ 新吴 江溪 ] 长江北路155号(长江北路与金城路交界处...,"['1室', '2室', '建筑面积：54.7-105.76㎡']","['售罄', '住宅']","['小型社区', '购物中心', '商业街', '医院']",售价待定周边均价12440元/m²
https://wx.fang.anjuke.com/loupan/239676.html,https://pic4.ajkimg.com/display/xinfang/01c61530ed922c11e97d932bc6055659/180x135m.jpg,华夏泉绅,[ 惠山 前洲 ] 北环南路(西漳社区),"['2室', '3室', '4室', '建筑面积：119-148㎡']","['售罄', '住宅']","['低容积', '高绿化率', '大型社区', '车位充足']",售价待定周边均价13750元/m²
https://wx.fang.anjuke.com/loupan/239761.html,https://pic4.ajkimg.com/display/xinfang/2d9619646ddc1d284ba987057134c304/180x135m.jpg,紫金新城,[ 锡山 安镇 ] 锡锡沪路与春风路交叉口东北侧,"['2室', '3室', '建筑面积：100-162㎡']","['售罄', '住宅']","['大型社区', '南北通透', '厨卫全明', '大户型']",售价待定周边均价12850元/m²
https://wx.fang.anjuke.com/loupan/239685.html,https://pic4.ajkimg.com/display/xinfang/15c0a39a425c24d9188260109ad72b1d/180x135m.jpg,赛维拉融域,[ 惠山 堰桥 ] 政和大道198号,"['2室', '3室', '4室', '建筑面积：86-142.18㎡']","['售罄', '住宅']","['项目在建', '大平层', '低容积', '小型社区']",均价6800元/㎡
https://wx.fang.anjuke.com/loupan/239661.html,https://pic4.ajkimg.com/display/xinfang/f01f44e92cdc49278ca0d599b6418679/180x135m.jpg,蠡湖国际公寓,[ 滨湖 蠡湖 ] 湖滨商业街11号,"['商住', '建筑面积：42-124㎡']","['售罄', '住宅']","['装修交付', '高绿化率', '小型社区', '车位充足']",售价待定周边均价18500元/m²
https://wx.fang.anjuke.com/loupan/239789.html,https://pic4.ajkimg.com/display/xinfang/2bc8e03fac0e42874b0bb675ce0f55a7/180x135m.jpg,嘉友·梅里香舍,[ 新吴 梅村 ] 锡贤路(锡贤路与新锦路交汇处),"['4室', '5室', '建筑面积：148.29-188.6㎡']","['售罄', '住宅']","['低容积', '高绿化率', '学校', '南北通透']",均价5700元/㎡
https://wx.fang.anjuke.com/loupan/239752.html,https://pic4.ajkimg.com/display/xinfang/5789d3af6130df7994379e6b41ec459f/180x135m.jpg,蔚未来,[ 锡山 东亭 ] 华夏路与新明路的交汇处,"['1室', '2室', '建筑面积：75.17-128㎡']","['售罄', '住宅']","['高绿化率', '小型社区', '医院', '学校']",售价待定周边均价15320元/m²
https://wx.fang.anjuke.com/loupan/246844.html,https://pic4.ajkimg.com/display/xinfang/63f3bb3fa5e7a102346b39679329c8ed/180x135m.jpg,月星国际大厦,[ 梁溪 崇安 ] 锡沪路、广南路、广益路3路交汇处,"['2室', '商住', '建筑面积：60-125㎡']","['售罄', '住宅']","['小型社区', '购物中心', '学校', '银行']",售价待定周边均价15867元/m²
https://wx.fang.anjuke.com/loupan/240447.html,https://pic4.ajkimg.com/display/xinfang/ad12b19f54a44255156967161760c9af/180x135m.jpg,龙湖滟澜香颂·萌墅,[ 新吴 新安 ] 湖景路与净慧西道交叉口(无锡太湖国际...,"['2室', '建筑面积：87㎡']","['售罄', '别墅']","['装修交付', '小型社区', '车位充足', '便利店']",售价待定周边均价14214元/m²
https://wx.fang.anjuke.com/loupan/239659.html,https://pic4.ajkimg.com/display/xinfang/9647dd2678ad56ef7a48e9f5eb228392/180x135m.jpg,荣御山庄,[ 滨湖 蠡湖 ] 梁溪路1000号(梁溪路与钱荣路交汇口东...,"['3室', '4室', '建筑面积：150-234㎡']","['售罄', '住宅']","['低容积', '高绿化率', '购物中心', '医院']",售价待定周边均价22625元/m²
https://wx.fang.anjuke.com/loupan/239667.html,https://pic4.ajkimg.com/display/xinfang/8355a7aca70663c7d5cba1af13fec944/180x135m.jpg,毓秀苑,[ 惠山 玉祁 ] 振祁路与镇中路交汇处,"['3室', '4室', '建筑面积：137.5-143.2㎡']","['售罄', '住宅']","['低容积', '高绿化率', '小型社区', '购物中心']",售价待定周边均价8100元/m²
https://wx.fang.anjuke.com/loupan/416915.html,https://pic4.ajkimg.com/display/xinfang/016ad513f87070e8e41c0a914dc4e8af/180x135m.jpg,五洲国际广场,[ 宜兴 和桥 ] 和桥镇鹅洲东路与海棠路交汇处,['建筑面积：200000㎡'],"['售罄', '住宅']","['今年交房', '项目在建', '装修交付', '低容积']",均价5900元/㎡
https://wx.fang.anjuke.com/loupan/239697.html,https://pic4.ajkimg.com/display/xinfang/6268a958b399b0300247b7fd2c065829/180x135m.jpg,名园臻舍,[ 惠山 堰桥 ] 石塘湾路交汇处（锡山高级中学对面）,"['3室', '建筑面积：139㎡']","['售罄', '住宅']","['低容积', '小型社区', '公园', '银行']",售价待定周边均价10886元/m²
https://wx.fang.anjuke.com/loupan/413444.html,https://pic4.ajkimg.com/display/xinfang/3d3ffb87ea1ead5df23fb7ec8d625b6a/180x135m.jpg,华宸汇普金融大厦,[ 梁溪 南长 ] 通扬南路251号（通扬路与动力路交叉口...,['建筑面积：29526㎡'],"['售罄', '办公楼']","['医院', '银行']",均价13000元/㎡
https://wx.fang.anjuke.com/loupan/413433.html,https://pic4.ajkimg.com/display/xinfang/23d109600d48c4fe57112ac4e8aa698e/180x135m.jpg,创源大厦,[ 新吴 旺庄 ] 长江路21-1号长江路与黄山路交界处,['建筑面积：25271㎡'],"['售罄', '办公楼']",['银行'],售价待定周边均价13133元/m²
https://wx.fang.anjuke.com/loupan/413456.html,https://pic4.ajkimg.com/display/xinfang/70597d8d411a2fb6f709003caed42c43/180x135m.jpg,融智大厦,[ 新吴 旺庄 ] 长江北路与龙山路交汇口,['建筑面积：104415㎡'],"['售罄', '办公楼']","['装修交付', '医院', '银行', '便利店']",售价待定周边均价14200元/m²
https://wx.fang.anjuke.com/loupan/413464.html,https://pic4.ajkimg.com/display/xinfang/6c4230be856f8d0e8709fc950ae43031/180x135m.jpg,无锡金融中心,[ 滨湖 太湖 ] 滨湖区太湖新城金融一街10号楼（市民中...,['建筑面积：132000㎡'],"['售罄', '办公楼']","['装修交付', '购物中心', '商业街', '银行']",均价17000元/㎡
https://wx.fang.anjuke.com/loupan/413443.html,https://pic4.ajkimg.com/display/xinfang/b4ca681ce31c3537ddf2c5e7dadb7a50/180x135m.jpg,花样年喜年中心,[ 滨湖 蠡湖 ] 滨湖区隐秀路813号（隐秀路与太湖大道...,['建筑面积：83125㎡'],"['售罄', '办公楼']","['学校', '银行', '便利店']",总价33万元/套起
https://wx.fang.anjuke.com/loupan/239770.html,https://pic4.ajkimg.com/display/xinfang/ddc10ee9f801a61c9b8d7cedb5f5340a/180x135m.jpg,宝盛钻石半岛,[ 新吴 江溪 ] 长江北路265-10号(百安居北侧),['建筑面积：55733㎡'],"['售罄', '住宅']","['高绿化率', '小型社区', '购物中心', '公园']",售价待定周边均价12440元/m²
https://wx.fang.anjuke.com/loupan/239802.html,https://pic4.ajkimg.com/display/xinfang/3208f6e5c9867c725ee3ffa5347592c1/180x135m.jpg,水映盛唐,[ 新吴 鸿山 ] 后鸿路唐明桥南50米(鸿山路和锦鸿路交...,['建筑面积：54987㎡'],"['售罄', '住宅']","['低容积', '高绿化率', '小型社区', '商业街']",售价待定周边均价14433元/m²
https://wx.fang.anjuke.com/loupan/239809.html,https://pic4.ajkimg.com/display/xinfang/f71c6d79ab6252a186d3c76960463dff/180x135m.jpg,合鑫广场,[ 梁溪 崇安 ] 上马墩振奋路88号（江海新村旁）,['建筑面积：31900㎡'],"['售罄', '住宅']","['医院', '学校', '银行', '便利店']",售价待定周边均价15867元/m²
https://wx.fang.anjuke.com/loupan/239694.html,https://pic4.ajkimg.com/display/xinfang/0b53246aeea3d3610c86e0c4340720d4/180x135m.jpg,茂业豪园,[ 梁溪 南长 ] 清扬路与清名路交界(太湖广场南侧),"['2室', '3室', '建筑面积：113-182㎡']","['售罄', '住宅']","['小型社区', '购物中心', '商业街', '医院']",售价待定周边均价17967元/m²
https://wx.fang.anjuke.com/loupan/244878.html,https://pic4.ajkimg.com/display/xinfang/3ec7a762860b0c8d5c05175de86c7abe/180x135m.jpg,五洲·香缤公寓,[ 梁溪 崇安 ] 广益路与江海东路交汇处（五洲·中华美...,['建筑面积：150000㎡'],"['售罄', '住宅']","['小型社区', '购物中心', '商业街', '银行']",售价待定周边均价15867元/m²
https://wx.fang.anjuke.com/loupan/410573.html,https://pic4.ajkimg.com/display/xinfang/279fb36dfaf91e2055b60ee8f8716f91/180x135m.jpg,红豆·城市广场,[ 锡山 东港 ] 东港镇锡港路,['建筑面积：231277㎡'],['售罄'],"['购物中心', '商业街', '医院', '银行']",售价待定周边均价9500元/m²
https://wx.fang.anjuke.com/loupan/248726.html,https://pic4.ajkimg.com/display/xinfang/8c17d1691be2cc6c97e5806c9eeb8387/180x135m.jpg,恒基誉珑岛,[ 宜兴 宜城 ] 荆溪中桥南堍（宜兴财政局对面）,['建筑面积：82314㎡'],"['售罄', '住宅']","['低容积', '小型社区', '学校', '银行']",售价待定周边均价20595元/m²
https://wx.fang.anjuke.com/loupan/247933.html,https://pic4.ajkimg.com/display/xinfang/d2bae55d42317bf7b5197628bec0767a/180x135m.jpg,金科公寓,[ 新吴 江溪 ] 江溪路28号（新区中央公园对面）,['建筑面积：110000㎡'],"['售罄', '住宅']",['小型社区'],售价待定周边均价12440元/m²
https://wx.fang.anjuke.com/loupan/248731.html,https://pic4.ajkimg.com/display/xinfang/92f32edcce714287de1ce225bf3b3bc2/180x135m.jpg,荆溪人家,[ 宜兴 宜城 ] 兴业路与龙池路交叉口西北侧,['建筑面积：132728㎡'],"['售罄', '住宅']","['低容积', '小型社区']",售价待定周边均价13750元/m²
https://wx.fang.anjuke.com/loupan/239801.html,https://pic4.ajkimg.com/display/xinfang/ba5136eda653f5eb9faeb7eeb8e745c8/180x135m.jpg,博客山,[ 新吴 江溪 ] 江海东路和新光路交汇处向北200米（雷...,['建筑面积：39725㎡'],"['售罄', '住宅']",['小型社区'],售价待定周边均价12440元/m²
https://wx.fang.anjuke.com/loupan/410825.html,https://pic4.ajkimg.com/display/xinfang/64ce707332967fd528906a5a905ea487/180x135m.jpg,五洲·幸福湾,[ 锡山 羊尖 ] 羊尖镇锡沪路,['建筑面积：53919㎡'],['售罄'],"['购物中心', '商业街', '医院', '银行']",售价待定周边均价11362元/m²
https://wx.fang.anjuke.com/loupan/248747.html,https://pic4.ajkimg.com/display/xinfang/aa6767a7533f6d0c452a399b85b0a638/180x135m.jpg,誉珑湖滨,[ 宜兴 宜城 ] 枫隐路以东，巷头东路以南，东氿大道以...,['建筑面积：833722㎡'],"['售罄', '住宅']","['低容积', '小型社区', '学校']",售价待定周边均价13750元/m²
https://wx.fang.anjuke.com/loupan/240144.html,https://pic4.ajkimg.com/display/xinfang/f0111e3ad677b470ff820ef43a7051b6/180x135m.jpg,龙韵怡景苑,[ 惠山 钱桥 ] 惠钱路北、市华顺食品公司西,['建筑面积：42203㎡'],"['售罄', '住宅']","['低容积', '高绿化率', '购物中心', '医院']",售价待定周边均价16333元/m²
https://wx.fang.anjuke.com/loupan/252517.html,https://pic4.ajkimg.com/display/xinfang/5b521edb5e60f470431dd6cfa63d5fe3/180x135m.jpg,印象湖滨路劲,[ 滨湖 蠡湖 ] 中南西路与湖滨路交汇处东南侧（无锡市...,"['3室', '4室', '建筑面积：88-143㎡']","['售罄', '住宅']","['小型社区', '购物中心', '商业街', '医院']",售价待定周边均价27833元/m²
https://wx.fang.anjuke.com/loupan/239500.html,https://pic4.ajkimg.com/display/xinfang/010d32fa57bcfc17607941796682aa26/180x135m.jpg,九龙仓御玺,[ 梁溪 南长 ] 塘南路，近向阳南路,"['3室', '4室', '5室', '建筑面积：88-242㎡']","['售罄', '住宅']","['今年交房', '项目在建', '大平层', '小型社区']",均价17500元/㎡
https://wx.fang.anjuke.com/loupan/415375.html,https://pic4.ajkimg.com/display/xinfang/22ec407650ce5bcd2db8de38a7688300/180x135m.jpg,复地公园城邦拜伦湾,"[ 惠山 堰桥 ] 文惠路,近锡澄路","['2室', '4室', '建筑面积：103-149㎡']","['售罄', '住宅']","['项目在建', '高绿化率', '小型社区', '银行']",售价待定周边均价13386元/m²
